politician_id,name,party,x,y
146018,Sascha Müller,BÜNDNIS 90/­DIE GRÜNEN,-8.795424,-1.946859
79000,Andreas Schwarz,SPD,-7.3726716,-5.499791
79097,Aydan Özoğuz,SPD,-4.957866,-0.29254884
175594,Kassem Taher Saleh,BÜNDNIS 90/­DIE GRÜNEN,-8.761553,-1.9082271
79090,Lisa Paus,BÜNDNIS 90/­DIE GRÜNEN,-8.73729,-1.8651909
175877,Ottilie Klein,CDU/CSU,7.396661,-5.136776
125186,Jonas Geissler,CDU/CSU,5.7567444,-4.988941
79149,Carsten Linnemann,CDU/CSU,7.363332,-5.128766
79332,Christian Haase,CDU/CSU,7.69422,-5.8060775
79023,Nina Scheer,SPD,-9.130736,-1.861348
79333,Bettina Hagedorn,SPD,-9.193572,-1.8187099
175458,Kristian Klinck,SPD,-5.3835735,-0.61362904
79065,Sönke Rix,SPD,-9.032916,-1.7302263
139064,Robert Habeck,BÜNDNIS 90/­DIE GRÜNEN,-8.73941,-1.8123251
108761,Markus Frohnmaier,AfD,10.668018,7.2006764
175774,Martin Gassner-Herz,FDP,-6.003763,-6.892727
175696,Ann-Veruschka Jurisch,FDP,-4.1685004,-5.0613375
146028,Tobias B. Bacherle,BÜNDNIS 90/­DIE GRÜNEN,-8.77999,-1.9296316
150296,Christian Wirth,AfD,9.848613,6.511466
79275,Dieter Janecek,BÜNDNIS 90/­DIE GRÜNEN,-8.829905,-1.9896003
122063,Tobias Matthias Peterka,AfD,10.449369,6.7739897
78886,Katrin Göring-Eckardt,BÜNDNIS 90/­DIE GRÜNEN,-4.883101,-0.51460063
145783,Jürgen Pohl,AfD,9.833021,7.5462904
120819,Ali Al-Dailami,BSW,-0.41316232,11.094175
135302,Janine Wissler,Die Linke.,-2.5939243,11.309366
145984,Boris Mijatović,BÜNDNIS 90/­DIE GRÜNEN,-5.024193,-0.49732134
175428,Franziska Mascheck,SPD,-9.178646,-1.7054719
122880,Daniela Kluckert,FDP,-5.120885,-6.128606
134400,Christoph Meyer,FDP,-4.0406127,-5.1562924
79217,Renate Künast,BÜNDNIS 90/­DIE GRÜNEN,-8.720856,-1.9014472
175488,Ruppert Stüwe,SPD,-9.507892,1.2049807
175401,Annika Klose,SPD,-8.176248,0.56770504
79091,Petra Pau,Die Linke.,-1.7806646,10.832722
29199,Anke Domscheit-Berg,Die Linke.,-3.304954,11.371049
175923,Hannes Gnauck,AfD,9.951685,6.2718124
78882,Matthias W. Birkwald,Die Linke.,-2.5246494,10.891683
173148,Emilia Fester,BÜNDNIS 90/­DIE GRÜNEN,-6.9458613,1.0789986
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,-4.8502088,-0.41480482
175851,Franziska Hoppermann,CDU/CSU,7.5458345,-5.3448434
176316,Stefan Seidler,fraktionslos,-2.9492016,4.0000243
79125,Cornelia Möhring,Die Linke.,-2.7014315,11.095124
147321,Gereon Bollmann,AfD,10.689928,6.388055
150295,Uwe Witt,fraktionslos,6.868227,-0.01892708
175542,Bruno Hönel,BÜNDNIS 90/­DIE GRÜNEN,-8.845002,-1.648273
175557,Denise Loop,BÜNDNIS 90/­DIE GRÜNEN,-8.789194,-1.7672795
78819,Konstantin von Notz,BÜNDNIS 90/­DIE GRÜNEN,-4.857819,-0.38376454
120104,Ingrid Nestle,BÜNDNIS 90/­DIE GRÜNEN,-8.8151865,-1.8860865
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,-8.673921,-1.6211547
175778,Max Mordhorst,FDP,-3.638588,-4.8859005
118250,Christine Aschenberg-Dugnus,FDP,-6.4060116,-7.761099
151468,Gyde Jensen-Bornhöft,FDP,-5.987101,-5.574819
122157,Wolfgang Kubicki,FDP,-3.8821545,-6.9618187
130900,Petra Nicolaisen,CDU/CSU,7.3548803,-5.0370708
79362,Ingo Gädechens,CDU/CSU,7.152736,-4.906049
78818,Johann Wadephul,CDU/CSU,7.0505047,-4.9388824
108605,Alexander Throm,CDU/CSU,7.3608403,-5.065567
108738,Fabian Gramling,CDU/CSU,7.3081813,-4.9772716
79444,Steffen Bilger,CDU/CSU,7.466296,-5.1436634
177578,Christina Stumpp,CDU/CSU,7.1864033,-4.9767084
145893,Marc Biadacz,CDU/CSU,7.457375,-5.1519885
175873,Maximilian Mörseburg,CDU/CSU,7.4488397,-5.1244683
78953,Volker Ullrich,CDU/CSU,7.0870576,-4.9577665
79203,Paul Lehrieder,CDU/CSU,7.382346,-5.168725
78919,Anja Weisgerber,CDU/CSU,7.2349668,-4.948632
79468,Dorothee Bär,CDU/CSU,7.2237296,-6.1841187
79047,Albert Rupprecht,CDU/CSU,6.900032,-3.2528973
79067,Alois Rainer,CDU/CSU,7.372377,-5.1435366
145903,Thomas Erndl,CDU/CSU,7.443175,-5.1719933
79069,Alexander Radwan,CDU/CSU,7.3973103,-5.0880375
79329,Florian Hahn,CDU/CSU,7.440601,-5.130215
145901,Stephan Pilsinger,CDU/CSU,7.0166583,-4.663294
175580,Jamila Anna Schäfer,BÜNDNIS 90/­DIE GRÜNEN,-6.110813,0.02584509
78988,Wolfgang Stefinger,CDU/CSU,7.298206,-4.9486346
145899,Bernhard Loos,CDU/CSU,7.2642307,-4.903085
32337,Stephan Brandner,AfD,10.222234,7.1121845
79103,Omid Nouripour,BÜNDNIS 90/­DIE GRÜNEN,-4.974094,-0.5556183
79327,Metin Hakverdi,SPD,-7.2973948,-0.43018714
67018,Dorothee Martin,SPD,-9.253869,-1.6970308
66475,Till Steffen,BÜNDNIS 90/­DIE GRÜNEN,-8.733706,-1.7947257
175423,Erik von Malottki,SPD,-7.6626687,3.4210882
175398,Anna Kassautzki,SPD,-6.6567974,2.742955
79268,Frank Junge,SPD,-9.225048,-1.7356311
175503,Tim Klüssendorf,SPD,-9.319315,-1.8639616
175405,Bengt Bergt,SPD,-9.170679,-1.868731
139062,Ralf Stegner,SPD,-6.540538,-0.23019677
146775,Mathias Stein,SPD,-9.18383,-1.863246
79299,Mark Helfrich,CDU/CSU,5.766569,-7.1163216
139019,Astrid Damerow,CDU/CSU,7.3145924,-5.188878
147569,Michael Espendiller,AfD,10.495754,7.1858025
145747,Jörg Schneider,AfD,9.599349,6.4733453
121673,Martin Erwin Renner,AfD,10.545409,6.8126917
147218,Fabian Jacobi,AfD,10.164886,7.019249
66285,Kay Gottschalk,AfD,9.511209,7.260456
145742,Rüdiger Lucassen,AfD,8.55335,6.2129936
30002,Manfred Todtenhausen,FDP,-6.157671,-4.781489
175745,Jens Teutrine,FDP,-5.9624386,-6.9477315
146348,Olaf in der Beek,FDP,-6.0354404,-6.9140496
130489,Christian Sauter,FDP,-3.3368795,-5.568864
121536,Katrin Helling-Plahr,FDP,-7.976261,-3.2185051
146352,Carl-Julius Cronenberg,FDP,-3.9892201,-5.0419292
137432,Bernd Reuther,FDP,-5.8578024,-6.83771
146325,Markus Herbrand,FDP,-5.861683,-6.7895403
137163,Karlheinz Busen,FDP,-5.0111094,-6.34915
146329,Nicole Westig,FDP,-6.5097327,-5.9136972
118538,Frank Schäffler,FDP,-5.39221,-6.8642607
146326,Reinhard Houben,FDP,-6.0738726,-5.620729
119145,Otto Fricke,FDP,-5.963539,-6.3884487
118195,Bijan Djir-Sarai,FDP,-6.052649,-5.7149134
120155,Johannes Vogel,FDP,-6.899558,-5.522718
118987,Marco Buschmann,FDP,-4.3637094,-3.3976498
119742,Christian Lindner,FDP,-5.9575443,-5.875723
175461,Luiza Licina-Bode,SPD,-5.0017376,-0.225808
175515,Ye-One Rhie,SPD,-8.505218,0.4891606
121492,Jürgen Coße,SPD,-4.974533,-0.377231
175516,Zanda Martens,SPD,-9.297013,-1.8541341
146817,Nezahat Baradari,SPD,-4.805375,-0.14206725
175490,Sarah Lahrkamp,SPD,-4.879163,-0.65676963
78910,Gülistan Yüksel,SPD,-4.9412484,-0.198698
79301,Wolfgang Hellmich,SPD,-9.149502,-2.366255
175445,Jessica Rosenthal,SPD,-6.2426066,2.0699344
130158,Dagmar Andres,SPD,-4.914985,-0.20960885
79111,Dietmar Nietan,SPD,-4.885293,-0.60755944
175406,Bettina Lugk,SPD,-4.9302425,-0.42961836
175476,Nadine Heselhaus,SPD,-9.012398,-1.7257601
79421,Bernhard Daldrup,SPD,-9.2057905,-1.8455098
79027,Udo Schiefner,SPD,-4.8365917,-0.1872818
78913,Dirk Wiese,SPD,-9.116739,-1.8136123
79349,Kerstin Griese,SPD,-4.9753027,-0.30218977
79326,Sebastian Hartmann,SPD,-7.810125,-4.060891
131019,Svenja Schulze,SPD,-9.109972,-1.8404427
79272,Hubert Hüppe,CDU/CSU,7.6554065,-5.8022923
79070,Kerstin Radomski,CDU/CSU,7.244527,-5.6468616
145876,Oliver Vogt,CDU/CSU,7.2962976,-5.0607915
130574,Stefan Nacke,CDU/CSU,7.4733086,-5.1374073
145877,Kerstin Vieregge,CDU/CSU,5.6296225,-5.160958
145873,Michael Breilmann,CDU/CSU,7.150743,-5.176547
175836,Catarina dos Santos-Wintz,CDU/CSU,7.4667635,-5.138702
78958,Astrid Timmermann-Fechter,CDU/CSU,7.208773,-5.9132185
130691,Serap Güler,CDU/CSU,7.374529,-5.117234
66273,Bernd Baumann,AfD,10.065216,6.232873
66565,Zaklin Nastić,BSW,-0.69749707,10.977292
79471,Niels Annen,SPD,-5.0149503,-0.33621603
66002,Christoph de Vries,CDU/CSU,7.619834,-5.6946936
66005,Christoph Ploß,CDU/CSU,7.436728,-5.1615644
121017,Claudia Müller,BÜNDNIS 90/­DIE GRÜNEN,-8.797585,-1.6973869
122336,Ina Latendorf,Die Linke.,-2.5665205,11.608193
79454,Dietmar Bartsch,Die Linke.,-2.7292895,11.360211
123546,Ulrike Schielke-Ziesing,AfD,10.6071005,6.469855
123532,Enrico Komning,AfD,10.57499,6.1266522
123559,Leif-Erik Holm,AfD,9.837739,6.4805555
165049,Simone Borchardt,CDU/CSU,7.7120304,-5.5814686
79123,Dietrich Monstadt,CDU/CSU,7.216859,-4.196254
145862,Philipp Amthor,CDU/CSU,7.251716,-6.020491
138463,Esra Limbacher,SPD,-8.688943,-0.23037542
79477,Christian Petry,SPD,-8.992768,-2.0602648
146867,Josephine Ortleb,SPD,-9.139172,-1.8379261
79465,Thomas Bareiß,CDU/CSU,7.115631,-6.1012225
145896,Axel Müller,CDU/CSU,7.3902855,-5.116029
175888,Volker Mayer-Lay,CDU/CSU,7.3292975,-5.0663686
79062,Josef Rief,CDU/CSU,7.28754,-5.000789
79480,Ronja Kemmer,CDU/CSU,7.385252,-5.01037
118138,Annette Widmann-Mauz,CDU/CSU,7.168607,-5.032206
79397,Michael Donth,CDU/CSU,7.489052,-5.0883465
108783,Felix Schreiner,CDU/CSU,7.160135,-4.913998
78867,Andreas Jung,CDU/CSU,7.3984394,-5.073178
79378,Thorsten Frei,CDU/CSU,7.4096127,-5.0824413
175867,Maria-Lena Weiss,CDU/CSU,7.009851,-4.794157
175892,Yannick Bury,CDU/CSU,7.7117405,-5.8050265
175543,Chantal Kopf,BÜNDNIS 90/­DIE GRÜNEN,-8.113019,-1.2504926
175863,Klaus Mack,CDU/CSU,7.371814,-5.0432954
79226,Gunther Krichbaum,CDU/CSU,7.4664545,-5.129205
79336,Olav Gutting,CDU/CSU,7.5551605,-2.7752876
165004,Moritz Oppelt,CDU/CSU,7.233837,-4.983111
78805,Nina Warken,CDU/CSU,7.655623,-5.7120085
175436,Isabel Cademartori,SPD,-9.077112,-1.3750218
79429,Franziska Brantner,BÜNDNIS 90/­DIE GRÜNEN,-8.74771,-1.7954638
78817,Kai Whittaker,CDU/CSU,5.737938,-3.9948454
175876,Nicolas Zippelius,CDU/CSU,7.1287956,-4.903686
175679,Zoe Mayer,BÜNDNIS 90/­DIE GRÜNEN,-8.845677,-1.7287302
79246,Roderich Kiesewetter,CDU/CSU,5.6636543,-5.718349
28896,Inge Gräßle,CDU/CSU,7.334691,-5.7934723
78939,Christian von Stetten,CDU/CSU,7.314583,-5.0472126
79389,Hermann Färber,CDU/CSU,7.265212,-4.9791317
79343,Markus Grübel,CDU/CSU,7.2948623,-5.0119643
79102,Cem Özdemir,BÜNDNIS 90/­DIE GRÜNEN,-7.824955,-0.8831773
78976,Stephan Stracke,CDU/CSU,7.315603,-5.068586
133683,Mechthilde Wittmann,CDU/CSU,7.3720345,-5.1445503
175826,Alexander Engelhard,CDU/CSU,7.248914,-5.0814133
79214,Ulrich Lange,CDU/CSU,7.3265133,-5.0652256
79404,Hansjörg Durz,CDU/CSU,7.60969,-5.206081
79295,Alexander Hoffmann,CDU/CSU,7.391105,-5.1290045
79192,Andrea Lindholz,CDU/CSU,7.2368813,-5.0524874
175880,Ralph Edelhäußer,CDU/CSU,7.380697,-5.080466
79370,Michael Frieser,CDU/CSU,7.342166,-4.9609942
145904,Sebastian Brehm,CDU/CSU,7.4711533,-6.11484
142259,Tobias Winkler,CDU/CSU,8.268403,-3.9986773
78810,Artur Auernhammer,CDU/CSU,7.272238,-5.0005913
78904,Emmi Zeulner,CDU/CSU,6.452014,-3.0625465
79369,Hans-Peter Friedrich,CDU/CSU,6.127812,-1.9813341
78812,Silke Launert,CDU/CSU,7.3464584,-4.9484177
78831,Thomas Silberhorn,CDU/CSU,7.1636477,-5.008385
175872,Martina Englhardt-Kopf,CDU/CSU,7.6092296,-5.738339
120442,Peter Aumer,CDU/CSU,7.4604797,-5.2164035
142212,Susanne Hierl,CDU/CSU,7.295346,-5.0636435
78974,Max Straubinger,CDU/CSU,7.0175543,-3.086796
79108,Florian Oßner,CDU/CSU,7.273967,-5.014074
79412,Alexander Dobrindt,CDU/CSU,7.266835,-4.9635453
79068,Peter Ramsauer,CDU/CSU,5.417214,-7.8129234
145902,Michael Kießling,CDU/CSU,7.451475,-5.066693
79146,Daniela Ludwig,CDU/CSU,7.453234,-6.0296674
79427,Reinhard Brandl,CDU/CSU,7.295761,-6.0565233
145898,Katrin Staffler,CDU/CSU,7.0678353,-5.767416
79274,Erich Irlstorfer,CDU/CSU,5.2442026,-6.562743
79194,Andreas Lenz,CDU/CSU,7.419362,-5.0503325
79134,Stephan Mayer,CDU/CSU,7.463556,-5.182138
78864,Thomas Hitschler,SPD,-9.209088,-1.7514093
79481,Angelika Glöckner,SPD,-4.417915,0.6504507
175471,Matthias Mieves,SPD,-9.252358,-1.8293387
78797,Johannes Steiniger,CDU/CSU,7.2896504,-5.0090837
175412,Christian Schreider,SPD,-4.9624763,-0.26335692
78847,Jan Metzler,CDU/CSU,7.344521,-5.0890837
175416,Daniel Baldy,SPD,-5.018604,-0.28531945
110102,Tanja Machalet,SPD,-4.90874,-0.18765692
175512,Verena Hubertz,SPD,-9.345897,-1.7630305
78836,Patrick Schnieder,CDU/CSU,7.240222,-4.8964777
146835,Joe Weingarten,SPD,-4.2908797,1.1182824
175870,Marlon Bröhr,CDU/CSU,7.377867,-5.0349755
145890,Josef Oster,CDU/CSU,7.533173,-6.2396374
79317,Mechthild Heil,CDU/CSU,7.281509,-5.0554075
170287,Frank Ullrich,SPD,-8.92642,-2.4015203
121837,Michael Kaufmann,AfD,10.761369,8.007777
79014,Carsten Schneider,SPD,-9.075235,-1.7450157
150299,Marcus Bühl,AfD,11.640485,6.62005
175435,Holger Becker,SPD,-9.220841,-1.6930175
145784,Klaus Stöber,AfD,10.015586,6.8634024
79344,Manfred Grund,CDU/CSU,7.258133,-3.1991127
79135,Michael Meister,CDU/CSU,7.465972,-2.871142
78792,Jens Zimmermann,SPD,-5.8642263,-0.9151673
175393,Andreas Larem,SPD,-9.057719,-1.2419388
145888,Björn Simon,CDU/CSU,7.2093596,-4.986693
175472,Melanie Wegling,SPD,-9.041421,-1.488298
175403,Armand Zorn,SPD,-8.770038,-1.9973361
145885,Norbert Maria Altenkamp,CDU/CSU,7.195681,-6.10845
175441,Lennard Oehl,SPD,-5.8902173,-1.3188132
78914,Klaus-Peter Willsch,CDU/CSU,7.153667,-5.8589435
146824,Natalie Pawlik,SPD,-9.187395,-1.7925118
79237,Markus Koob,CDU/CSU,7.4991713,-5.167422
78840,Bettina Müller,SPD,-5.9175844,-2.5112486
78881,Michael Brand,CDU/CSU,7.110001,-6.1406894
175425,Felix Döring,SPD,-6.737486,-0.21854462
79036,Dagmar Schmidt,SPD,-4.9907126,-0.3571806
78884,Sören Bartol,SPD,-5.920779,-0.87526304
79376,Edgar Franke,SPD,-9.115212,-2.3364305
79042,Michael Roth,SPD,-9.222818,-1.7007276
146823,Esther Dilcher,SPD,-8.161913,-3.7250113
78793,Yvonne Magwas,CDU/CSU,7.429263,-6.1616054
176762,Matthias Moosdorf,AfD,10.445632,5.9527845
31274,Thomas Dietz,AfD,10.558612,7.284904
165157,Mike Moncsek,AfD,10.821306,8.556031
79483,Detlef Müller,SPD,-9.230282,-1.8902456
175907,Carolin Bachmann,AfD,11.368526,6.4390078
30936,Lars Rohwer,CDU/CSU,6.9323196,-3.367959
175869,Markus Reichel,CDU/CSU,7.376968,-5.118003
175967,Steffen Janich,AfD,11.149682,8.485995
145755,Tino Chrupalla,AfD,10.19661,7.148213
145754,Karsten Hilse,AfD,10.215413,8.525996
175902,Barbara Benkstein,AfD,9.702998,6.8141747
175916,Edgar Naujok,AfD,10.46393,6.8045106
146117,Sören Pellmann,Die Linke.,-2.9627316,11.198777
118790,Jens Lehmann,CDU/CSU,5.676466,-2.798612
168306,René Bochmann,AfD,10.52888,7.061881
145878,Paul Ziemiak,CDU/CSU,7.149489,-4.7892857
175894,Florian Müller,CDU/CSU,7.7566605,-5.9510994
78855,Volkmar Klein,CDU/CSU,7.3769064,-5.1134977
118559,Friedrich Merz,CDU/CSU,7.565355,-5.1239343
145879,Hans-Jürgen Thies,CDU/CSU,7.385897,-4.9319324
78960,Michael Thews,SPD,-9.175713,-1.8258125
78859,Oliver Kaczmarek,SPD,-4.993239,-0.2938329
79077,Sabine Poschmann,SPD,-9.211725,-1.8349677
175443,Jens Peick,SPD,-9.383304,-1.7977067
79118,Michelle Müntefering,SPD,-4.9378667,-0.20585603
79018,Axel Schäfer,SPD,-9.13616,-1.7689712
175404,Axel Echeverria,SPD,-8.818423,1.0368567
175505,Timo Schisanowski,SPD,-8.841372,-1.7887647
130418,Jürgen Berghahn,SPD,-4.559833,-2.4376674
79080,Achim Post,SPD,-4.900236,-0.33707783
78999,Stefan Schwartze,SPD,-8.409379,-1.0437701
146813,Wiebke Esdar,SPD,-9.2592535,-1.7457199
79434,Ralph Brinkhaus,CDU/CSU,7.405601,-4.9974394
130301,Henning Rehbaum,CDU/CSU,7.3751764,-4.9351797
79240,Maria Klein-Schmeink,BÜNDNIS 90/­DIE GRÜNEN,-4.8210497,-0.3566596
79249,Anja Karliczek,CDU/CSU,7.4145026,-5.0817904
145874,Marc Henrichmann,CDU/CSU,7.39371,-5.0730515
175831,Anne König,CDU/CSU,7.25195,-4.8719716
79359,Michael Gerdes,SPD,-7.2923584,-0.20926729
78993,Jens Spahn,CDU/CSU,7.6690173,-5.5068045
136824,Markus Töns,SPD,-9.106627,-1.8800951
175407,Brian Nickholz,SPD,-9.294336,-1.876181
78998,Frank Schwabe,SPD,-6.360163,-0.6147314
79322,Matthias Hauer,CDU/CSU,7.4502296,-5.1644006
79313,Dirk Heidenblut,SPD,-9.315367,-1.4895326
175491,Sebastian Fiedler,SPD,-4.6224084,-1.7866871
78938,Dirk Vöpel,SPD,-7.9597187,-3.6202912
78834,Mahmut Özdemir,SPD,-6.7516427,-1.8537688
79455,Bärbel Bas,SPD,-9.2681,-1.7881722
175438,Jan Dieren,SPD,-11.677119,0.99776137
145872,Stefan Rouenhoff,CDU/CSU,7.123834,-4.941751
175871,Martin Plum,CDU/CSU,7.3752975,-5.045582
79307,Ansgar Heveling,CDU/CSU,7.377014,-5.0309215
79227,Günter Krings,CDU/CSU,7.265233,-5.052646
78870,Hermann Gröhe,CDU/CSU,7.422264,-5.151313
79064,Andreas Rimkus,SPD,-4.860486,-0.7412754
79277,Thomas Jarzombek,CDU/CSU,7.417995,-5.1479497
79446,Peter Beyer,CDU/CSU,7.2922378,-4.797167
175862,Klaus Wiener,CDU/CSU,7.2718997,-4.819733
147327,Ingo Schäfer,SPD,-4.979062,-0.39185718
146804,Helge Lindh,SPD,-9.333354,-1.8574035
79215,Karl Lauterbach,SPD,-8.488257,-0.8195665
145871,Hermann-Josef Tebroke,CDU/CSU,7.198058,-4.977325
145870,Carsten Brodesser,CDU/CSU,7.391573,-5.0653615
79043,Norbert Röttgen,CDU/CSU,7.634473,-5.6873727
78916,Elisabeth Winkelmeier-Becker,CDU/CSU,7.18528,-4.861505
175599,Katrin Uhlig,BÜNDNIS 90/­DIE GRÜNEN,-6.3718514,-0.20728342
78838,Rolf Mützenich,SPD,-8.828182,-1.6548003
145948,Sven Lehmann,BÜNDNIS 90/­DIE GRÜNEN,-8.801175,-1.655384
175489,Sanae Abdi,SPD,-9.224518,-1.4171859
78825,Detlef Seif,CDU/CSU,7.4287558,-5.239844
79242,Georg Kippels,CDU/CSU,7.3165603,-5.0116253
79071,Thomas Rachel,CDU/CSU,7.3210416,-5.0434155
79106,Wilfried Oellers,CDU/CSU,7.283909,-4.8297653
146801,Claudia Moll,SPD,-5.4051456,-0.66474634
78850,Gesine Lötzsch,Die Linke.,-2.6973171,11.0635605
117510,Mario Czaja,CDU/CSU,5.851524,-2.3190987
79334,Gregor Gysi,Die Linke.,-2.724228,10.047704
117431,Canan Bayram,BÜNDNIS 90/­DIE GRÜNEN,-11.518192,1.2470202
175431,Hakan Demir,SPD,-8.356895,0.6850988
175456,Kevin Kühnert,SPD,-9.247884,-1.6873072
117519,Michael Müller,SPD,-9.062033,-1.1699991
123288,Thomas Heilmann,CDU/CSU,7.798558,-6.0817933
175433,Helmut Kleebank,SPD,-7.3628836,-0.29591125
79346,Monika Grütters,CDU/CSU,7.1476116,-4.829354
117547,Stefan Gelbhaar,BÜNDNIS 90/­DIE GRÜNEN,-8.466352,-2.6709087
164996,Hanna Steinmüller,BÜNDNIS 90/­DIE GRÜNEN,-8.874924,-1.8923359
152771,Robert Farle,fraktionslos,9.208636,9.114188
78979,Dieter Stier,CDU/CSU,6.019769,-7.2388883
79409,Karamba Diaby,SPD,-9.351336,-1.8782192
145732,Kay-Uwe Ziegler,AfD,10.639895,7.1001945
145867,Sepp Müller,CDU/CSU,7.434581,-6.152926
175467,Martin Kröber,SPD,-9.047578,-0.6580453
79433,Heike Brehmer,CDU/CSU,5.400159,-2.0416899
146793,Franziska Kersten,SPD,-4.9304104,-0.28741673
175434,Herbert Wollmann,SPD,-7.9617033,-3.5846267
146792,Hannes Walter,SPD,-8.0246525,-3.6174
175464,Maja Wallstein,SPD,-5.3637757,0.592092
175469,Mathias Papendieck,SPD,-6.5358067,-0.12330277
133049,Sylvia Lehmann,SPD,-8.721145,-0.9014826
66924,Olaf Scholz,SPD,-8.462453,-0.7196792
175496,Sonja Eichwede,SPD,-9.214145,-1.8052489
31119,Simona Koß,SPD,-8.954674,-1.2599709
176737,Ariane Fäscher,SPD,-7.856651,-3.7566192
78902,Stefan Zierke,SPD,-8.946041,-1.7619808
175514,Wiebke Papenbrock,SPD,-9.314984,-1.5843478
140944,Uwe Schmidt,SPD,-9.078867,-1.5489303
29176,Sarah Ryglewski,SPD,-5.9195766,-0.5896513
136025,Frauke Heiligenstadt,SPD,-4.9556475,-0.3556068
136381,Christos Pantazis,SPD,-9.304683,-1.8114278
149682,Dunja Kreiser,SPD,-9.211098,-1.7944943
78926,Bernd Westphal,SPD,-9.148808,-1.6382912
79133,Matthias Miersch,SPD,-9.151096,-1.7547698
29441,Johannes Schraps,SPD,-9.06302,-1.9031212
79316,Hubertus Heil,SPD,-4.812664,-0.27299812
79100,Henning Otte,CDU/CSU,7.072401,-4.8775606
175485,Rebecca Schamber,SPD,-9.070026,-1.8163818
175389,Adis Ahmetović,SPD,-9.842143,-2.174313
146784,Marja-Liisa Völlers,SPD,-8.998456,-1.7319336
175465,Manuel Gava,SPD,-9.01697,-1.9556242
175437,Jakob Blankenburg,SPD,-9.2589245,-1.8166137
78996,Svenja Stadler,SPD,-7.3974295,-5.344235
79241,Lars Klingbeil,SPD,-4.896486,-0.3743934
79141,Andreas Mattfeldt,CDU/CSU,6.2477307,-4.9959717
79239,Axel Knoerig,CDU/CSU,7.394498,-4.8824964
145863,Silvia Breher,CDU/CSU,7.2931857,-5.0865755
78981,Albert Stegemann,CDU/CSU,7.2562976,-5.0435576
79345,Oliver Grundmann,CDU/CSU,7.396656,-5.058995
175415,Daniel Schneider,SPD,-7.1303983,0.20991449
79127,Susanne Mittag,SPD,-9.253117,-1.872341
79066,Dennis Rohde,SPD,-7.2378535,-0.23616183
146780,Siemtje Möller,SPD,-9.223969,-1.8551142
79418,Gitta Connemann,CDU/CSU,7.207397,-4.919045
79032,Johann Saathoff,SPD,-8.919549,-1.6684309
66491,Linda Heitmann,BÜNDNIS 90/­DIE GRÜNEN,-8.858582,-1.9139612
