politician_id,name,party,x,y
79366,Thomas Gebhart,CDU/CSU,0.36569232,-6.529137
175891,Wilhelm Gebhard,CDU/CSU,0.13707435,-5.8019032
183283,Kathrin Gebel,Die Linke,10.843974,10.308685
31216,Alexander Gauland,AfD,-10.813734,4.288527
79364,Matthias Gastel,BÜNDNIS 90/­DIE GRÜNEN,8.904293,6.0183296
175645,Schahina Gambir,BÜNDNIS 90/­DIE GRÜNEN,8.826159,6.1571083
183508,Boris Gamanov,AfD,-10.813148,6.88096
182110,Rainer Galla,AfD,-10.558074,6.7116294
79389,Hermann Färber,CDU/CSU,0.32800198,-6.5511
150288,Götz Frömming,AfD,-10.716684,6.7509937
108761,Markus Frohnmaier,AfD,-10.863166,4.2281528
79370,Michael Frieser,CDU/CSU,0.6639175,-5.918037
79378,Thorsten Frei,CDU/CSU,0.363182,-6.512076
182826,Christoph Frauenpreiß,CDU/CSU,0.3763178,-6.5743036
183125,Simone Fischer,BÜNDNIS 90/­DIE GRÜNEN,9.399098,4.910794
175925,Hauke Finger,AfD,-10.8124,6.801739
175491,Sebastian Fiedler,SPD,0.48546284,-6.4821687
184038,Katrin Fey,Die Linke,11.287358,10.36558
177546,Thomas Fetsch,AfD,-10.758226,6.81564
183497,Jan Feser,AfD,-10.644111,7.760141
145833,Peter Felser,AfD,-10.726649,6.7574234
79391,Uwe Feiler,CDU/CSU,0.29646766,-6.495999
183487,Micha Fehre,AfD,-11.018553,6.868788
79390,Johannes Fechner,SPD,0.38276267,-6.538109
183267,Fabian Fahl,Die Linke,11.367526,10.265968
135391,Nancy Faeser,SPD,0.320134,-6.45364
147569,Michael Espendiller,AfD,-10.69311,6.7416425
79387,Saskia Esken,SPD,0.2812317,-6.4947486
146813,Wiebke Esdar,SPD,0.4201871,-6.4755774
182825,Bastian Alfons Ernst,CDU/CSU,0.3512152,-6.582337
145903,Thomas Erndl,CDU/CSU,0.35949224,-6.5292387
175872,Martina Englhardt-Kopf,CDU/CSU,0.46907586,-6.484476
175826,Alexander Engelhard,CDU/CSU,0.29982024,-6.5780854
146042,Marcel Emmerich,BÜNDNIS 90/­DIE GRÜNEN,8.731205,6.0578423
182015,Mandy Eißing,Die Linke,11.56428,10.415799
175496,Sonja Eichwede,SPD,0.34640342,-6.512348
175864,Lars Ehm,CDU/CSU,0.30179927,-6.578143
175308,Mirze Edis,Die Linke,10.751116,10.2893915
175880,Ralph Edelhäußer,CDU/CSU,0.34828028,-6.6810174
175610,Leon Eckert,BÜNDNIS 90/­DIE GRÜNEN,8.706634,6.1444726
79405,Harald Ebner,BÜNDNIS 90/­DIE GRÜNEN,8.902568,5.993069
175859,Joachim Ebmeyer,CDU/CSU,0.3932609,-6.48833
183515,Tobias Ebenberger,AfD,-10.775617,6.784884
175555,Deborah Düring,BÜNDNIS 90/­DIE GRÜNEN,9.011298,4.991523
182893,Hülya Düber,CDU/CSU,0.3559268,-6.4633794
175425,Felix Döring,SPD,0.2512604,-6.4937596
183012,Timon Dzienus,BÜNDNIS 90/­DIE GRÜNEN,8.950389,6.1907654
79404,Hansjörg Durz,CDU/CSU,0.41453382,-6.466712
181945,Christopher Drößler,AfD,-10.8115015,6.81738
79403,Katharina Dröge,BÜNDNIS 90/­DIE GRÜNEN,8.875901,6.074078
175424,Falko Droßmann,SPD,0.43161514,-6.6068463
179922,Christian Douglas,AfD,-10.763566,6.8214827
182894,Florian Dorn,CDU/CSU,0.4149843,-6.4793835
79397,Michael Donth,CDU/CSU,0.41687483,-6.4457254
79412,Alexander Dobrindt,CDU/CSU,0.17574537,-6.517907
79411,Sabine Dittmar,SPD,0.44835234,-6.475748
183145,Jeanne Dillschneider,BÜNDNIS 90/­DIE GRÜNEN,8.880155,6.046767
146823,Esther Dilcher,SPD,0.44340783,-6.4828506
31274,Thomas Dietz,AfD,-11.587462,3.0383751
175438,Jan Dieren,SPD,0.0025284588,-5.677248
29534,Sandra Detzer,BÜNDNIS 90/­DIE GRÜNEN,8.908799,6.0107074
110038,Ellen Demuth,CDU/CSU,0.37022564,-6.498034
175431,Hakan Demir,SPD,2.1681972,-6.3318467
119861,Janosch Dahmen,BÜNDNIS 90/­DIE GRÜNEN,8.9774,6.0720963
182902,Wolfgang Dahler,CDU/CSU,0.37961844,-6.5651307
141110,Gottfried Curio,AfD,-10.790953,6.9001884
121492,Jürgen Coße,SPD,-1.1200805,-6.550577
183230,Agnes Maria Conrad,Die Linke,11.191296,10.314822
79418,Gitta Connemann,CDU/CSU,0.38358307,-6.5426745
145755,Tino Chrupalla,AfD,-12.133721,5.3803997
146135,Jörg Cezanne,Die Linke,11.166468,10.167898
79416,Lars Castellucci,SPD,0.3778567,-6.511258
182819,Sandra Carstensen,CDU/CSU,0.3545252,-6.5451436
175436,Isabel Cademartori,SPD,0.33128768,-6.527277
175334,Clara Bünger,Die Linke,11.364648,10.149508
150299,Marcus Bühl,AfD,-11.005221,7.8705378
182866,Benedikt Büdenbender,CDU/CSU,0.3209467,-6.568373
175138,Janina Böttger,Die Linke,11.232341,10.096622
120205,Karl Bär,BÜNDNIS 90/­DIE GRÜNEN,9.067926,6.162288
79468,Dorothee Bär,CDU/CSU,0.3410805,-6.4867096
175892,Yannick Bury,CDU/CSU,-0.037406296,-2.8458252
179348,Maik Brückner,Die Linke,11.199483,10.239931
175870,Marlon Bröhr,CDU/CSU,0.38580272,-6.6287646
78878,Agnieszka Brugger,BÜNDNIS 90/­DIE GRÜNEN,8.917844,6.0161185
184131,Erhard Brucker,AfD,-10.68015,6.720573
175676,Victoria Broßart,BÜNDNIS 90/­DIE GRÜNEN,8.987742,6.0086355
145870,Carsten Brodesser,CDU/CSU,0.34178323,-6.5648565
182830,Lutz Brinkmann,CDU/CSU,0.33061606,-6.3878417
79434,Ralph Brinkhaus,CDU/CSU,0.39170957,-6.6344447
183172,Anne-Mieke Bremer,Die Linke,11.833948,3.0536325
145863,Silvia Breher,CDU/CSU,0.36759263,-6.2745056
79429,Franziska Brantner,BÜNDNIS 90/­DIE GRÜNEN,9.230385,5.2942023
32337,Stephan Brandner,AfD,-10.711073,6.711891
79427,Reinhard Brandl,CDU/CSU,0.58422273,-6.5864744
175915,Dirk Brandes,AfD,-11.218634,7.518925
78881,Michael Brand,CDU/CSU,0.3632356,-6.5809727
170159,Torben Braga,AfD,-10.946759,7.6401224
179823,Frederik Bouffier,CDU/CSU,0.4108018,-6.541328
184315,Jorrit Bosch,Die Linke,11.164523,10.115419
182852,Caroline Bosbach,CDU/CSU,0.43092966,-6.4458103
165049,Simone Borchardt,CDU/CSU,0.4314449,-6.6004796
182942,Hendrik Bollmann,SPD,0.373058,-6.66132
147321,Gereon Bollmann,AfD,-11.283437,7.5713754
130612,Peter Bohnhof,AfD,-10.9554825,4.317642
145817,Peter Boehringer,AfD,-10.777499,6.8236
182817,Leif Bodin,CDU/CSU,0.39592767,-6.594546
159437,Violetta Bock,Die Linke,13.065235,8.079345
168306,René Bochmann,AfD,-10.135409,6.475926
174144,Michael Blos,AfD,-10.666291,6.723386
175933,Joachim Bloch,AfD,-10.8546505,6.7721224
145789,Andreas Bleck,AfD,-10.82289,6.80838
175437,Jakob Blankenburg,SPD,0.35299706,-6.4381185
165159,Christoph Birghan,AfD,-10.858345,6.796629
175849,Florian Bilic,CDU/CSU,0.35106003,-6.5101514
79444,Steffen Bilger,CDU/CSU,0.3606546,-6.5447364
145893,Marc Biadacz,CDU/CSU,0.3831395,-6.635891
79446,Peter Beyer,CDU/CSU,0.41458616,-6.3760595
146046,Lorenz Gösta Beutin,Die Linke,12.41469,8.099493
182947,Daniel Bettermann,SPD,0.31037045,-6.4695168
31218,Birgit Bessin,AfD,-10.384639,6.927898
145860,Melanie Bernstein,CDU/CSU,0.3434437,-6.478255
108754,Marc Bernhard,AfD,-10.878974,8.07464
130480,Lukas Benner,BÜNDNIS 90/­DIE GRÜNEN,8.595009,5.7166643
178435,Jens Behrens,SPD,0.3383267,-6.6587944
178606,Sascha van Beek,CDU/CSU,0.25493217,-5.377633
180058,Desiree Becker,Die Linke,11.351631,10.279117
177567,Carsten Becker,AfD,-10.989461,5.8143544
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,9.074975,6.0259542
182891,Günter Baumgartner,CDU/CSU,0.416089,-6.5766597
66273,Bernd Baumann,AfD,-10.322757,6.7527103
29476,Christina Baum,AfD,-11.31445,8.016217
183247,Marcel Bauer,Die Linke,12.663192,8.25602
79455,Bärbel Bas,SPD,0.37084097,-6.497746
79454,Dietmar Bartsch,Die Linke,10.604688,10.093151
78884,Sören Bartol,SPD,0.37690744,-6.490094
79465,Thomas Bareiß,CDU/CSU,0.4042205,-6.514119
145959,Felix Banaszak,BÜNDNIS 90/­DIE GRÜNEN,8.533766,6.1500545
183520,Adam Balten,AfD,-10.90662,7.1433215
175416,Daniel Baldy,SPD,0.38402086,-6.705679
120254,Lisa Badum,BÜNDNIS 90/­DIE GRÜNEN,9.4147005,6.04593
175907,Carolin Bachmann,AfD,-10.94268,8.039143
165055,Cornell-Anette Babendererde,CDU/CSU,0.3828128,-6.8426456
120442,Peter Aumer,CDU/CSU,0.365465,-6.7032275
78810,Artur Auernhammer,CDU/CSU,0.1938177,-6.577283
175526,Andreas Audretsch,BÜNDNIS 90/­DIE GRÜNEN,9.00542,6.1583457
182861,Tijen Ataoğlu,CDU/CSU,0.3945967,-6.6523337
183082,Ayse Asar,BÜNDNIS 90/­DIE GRÜNEN,9.064068,6.0484157
108373,Alexander Arpaschi,AfD,-10.770393,6.872349
183266,Michael „Moses“ Arndt,Die Linke,11.483493,10.35535
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,9.123964,5.957781
145862,Philipp Amthor,CDU/CSU,0.3464262,-6.710149
145885,Norbert Maria Altenkamp,CDU/CSU,0.073480666,-6.7575793
183004,Alaa Alhamwi,BÜNDNIS 90/­DIE GRÜNEN,9.158947,6.086404
79476,Stephan Albani,CDU/CSU,0.36334413,-6.7045302
175486,Reem Alabali Radovan,SPD,-0.008941323,-6.68585
135459,Tarek Al-Wazir,BÜNDNIS 90/­DIE GRÜNEN,8.64575,6.4209547
78952,Jan van Aken,Die Linke,12.033859,9.195044
108563,Gökay Akbulut,Die Linke,10.624057,10.651501
175389,Adis Ahmetović,SPD,0.37133652,-6.743816
182845,Anna Aeikens,CDU/CSU,0.33635592,-6.7229743
146180,Doris Achelwilm,Die Linke,11.429407,10.407561
29084,Knut Abraham,CDU/CSU,0.3943805,-6.722604
175489,Sanae Abdi,SPD,0.19542614,-6.7086687
