politician_id,name,party,x,y
79239,Axel Knoerig,CDU/CSU,-5.176232,3.8082685
184317,Sieghard Knodel,fraktionslos,1.7812558,3.857789
177535,Maximilian Kneller,AfD,7.942277,-6.109814
175503,Tim Klüssendorf,SPD,-5.3835316,3.392917
110066,Julia Klöckner,CDU/CSU,-4.117899,3.708921
175401,Annika Klose,SPD,-4.337712,3.9458325
79241,Lars Klingbeil,SPD,-4.1546,3.1949255
178160,Kurt Klaus Kleinschmidt,AfD,8.176844,-6.5020747
175877,Ottilie Klein,CDU/CSU,-4.542291,3.9929683
175433,Helmut Kleebank,SPD,-4.558476,3.5046942
79242,Georg Kippels,CDU/CSU,-4.619875,3.508205
145902,Michael Kießling,CDU/CSU,-5.051585,4.5486164
79246,Roderich Kiesewetter,CDU/CSU,-5.175797,4.318302
146003,Misbah Khan,BÜNDNIS 90/­DIE GRÜNEN,17.185167,7.5212917
179277,Rocco Kever,AfD,8.309103,-6.7052193
147331,Stefan Keuter,AfD,8.193772,-6.262403
146793,Franziska Kersten,SPD,-5.3801694,4.131653
177565,Martina Kempf,AfD,8.489975,-4.835573
79480,Ronja Kemmer,CDU/CSU,-4.1477013,4.225024
175629,Michael Kellner,BÜNDNIS 90/­DIE GRÜNEN,16.699772,7.6371174
121837,Michael Kaufmann,AfD,-5.12711,-10.952496
145844,Malte Kaufmann,AfD,8.556688,-5.398565
79249,Anja Karliczek,CDU/CSU,-4.9263597,4.277531
121602,Macit Karaahmetoğlu,SPD,-5.940908,4.0285997
73426,Kirsten Kappert-Gonther,BÜNDNIS 90/­DIE GRÜNEN,16.986994,7.2475452
182859,Nicklas Kappe,CDU/CSU,-4.829279,4.49838
118997,Maren Kaminski,Die Linke,7.673855,17.489359
146830,Elisabeth Kaiser,SPD,-3.8735886,4.0238957
175603,Lamya Kaddor,BÜNDNIS 90/­DIE GRÜNEN,16.917267,7.6833673
78859,Oliver Kaczmarek,SPD,-5.2503777,3.961115
183496,Robin Jünger,AfD,8.003559,-6.353183
79268,Frank Junge,SPD,-7.67969,2.7388139
78867,Andreas Jung,CDU/CSU,-4.512697,3.069187
175588,Julian Joswig,BÜNDNIS 90/­DIE GRÜNEN,17.702806,7.48087
182837,Alexander Jordan,CDU/CSU,-4.6806307,4.533396
