id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5527,20/66,66,Protokoll der 66. Sitzung des 20. Deutschen Bundestages,2022-11-10,,https://dserver.bundestag.de/btp/20/20066.pdf,https://dserver.bundestag.de/btp/20/20066.xml,76,9abb91c3d2abc0423826bab53ca01240,2022-11-17T16:24:14+01:00
5528,20/67,67,Protokoll der 67. Sitzung des 20. Deutschen Bundestages,2022-11-11,,https://dserver.bundestag.de/btp/20/20067.pdf,https://dserver.bundestag.de/btp/20/20067.xml,34,a95d45fce13afec2dc71b37b46f23a73,2022-11-16T16:02:16+01:00
5530,20/68,68,Protokoll der 68. Sitzung des 20. Deutschen Bundestages,2022-11-22,,https://dserver.bundestag.de/btp/20/20068.pdf,https://dserver.bundestag.de/btp/20/20068.xml,9,16f92ddbfc6fd1fd89027cb2051e97f8,2023-10-23T08:25:04+02:00
5531,20/69,69,Protokoll der 69. Sitzung des 20. Deutschen Bundestages,2022-11-23,,https://dserver.bundestag.de/btp/20/20069.pdf,https://dserver.bundestag.de/btp/20/20069.xml,5,20ed7d792fbb447a5d9e1baf798dc6f6,2023-02-03T12:38:57+01:00
5532,20/70,70,Protokoll der 70. Sitzung des 20. Deutschen Bundestages,2022-11-24,,https://dserver.bundestag.de/btp/20/20070.pdf,https://dserver.bundestag.de/btp/20/20070.xml,21,f2cc731327e70140b44c473aecddf572,2022-12-12T10:31:58+01:00
5533,20/71,71,Protokoll der 71. Sitzung des 20. Deutschen Bundestages,2022-11-25,,https://dserver.bundestag.de/btp/20/20071.pdf,https://dserver.bundestag.de/btp/20/20071.xml,26,f7ea4a9bdeaf04b2a48a30b83c42be24,2022-12-14T11:46:19+01:00
5535,20/72,72,Protokoll der 72. Sitzung des 20. Deutschen Bundestages,2022-11-30,,https://dserver.bundestag.de/btp/20/20072.pdf,https://dserver.bundestag.de/btp/20/20072.xml,62,dae8305aba5141040f357041a40fa8ba,2022-12-05T08:55:10+01:00
5536,20/73,73,Protokoll der 73. Sitzung des 20. Deutschen Bundestages,2022-12-01,,https://dserver.bundestag.de/btp/20/20073.pdf,https://dserver.bundestag.de/btp/20/20073.xml,76,9971b30d450a818e681be087459f59f4,2022-12-12T16:04:50+01:00
5537,20/74,74,Protokoll der 74. Sitzung des 20. Deutschen Bundestages,2022-12-02,,https://dserver.bundestag.de/btp/20/20074.pdf,https://dserver.bundestag.de/btp/20/20074.xml,29,ef6791643ac26c74013707636c6734d8,2023-02-03T12:39:07+01:00
5538,20/75,75,Protokoll der 75. Sitzung des 20. Deutschen Bundestages,2022-12-14,,https://dserver.bundestag.de/btp/20/20075.pdf,https://dserver.bundestag.de/btp/20/20075.xml,49,25294094eb037b085689d07df3f5965c,2022-12-19T10:28:00+01:00
